WP_002555108.1	iEcolC_1368.EcolC_2995	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iECSF_1327.ECSF_0588	24.6	345	214	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iG2583_1286.G2583_0813	24.9	345	213	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iB21_1397.B21_00605	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iECNA114_1301.ECNA114_0589	24.6	345	214	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iECB_1328.ECB_00616	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iUMNK88_1353.UMNK88_687	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iECBD_1354.ECBD_3003	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iECDH10B_1368.ECDH10B_0611	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iAF1260.b0650	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iJO1366.b0650	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iBWG_1329.BWG_0521	25.2	345	212	13	13	326	8	337	3.8e-07	54.7
WP_002555108.1	iSSON_1240.SSON_0604	24.9	345	213	13	13	326	8	337	5.0e-07	54.3
WP_002555108.1	iZ_1308.Z0800	28.9	180	106	6	13	174	8	183	5.0e-07	54.3
WP_002555108.1	iECO103_1326.ECO103_0657	24.9	345	213	13	13	326	8	337	5.0e-07	54.3
WP_002555108.1	iWFL_1372.ECW_m0704	25.1	342	216	12	13	326	8	337	6.6e-07	53.9
WP_002555108.1	iEcE24377_1341.EcE24377A_0678	25.1	342	216	12	13	326	8	337	6.6e-07	53.9
WP_002555108.1	iEKO11_1354.EKO11_3216	25.1	342	216	12	13	326	8	337	6.6e-07	53.9
WP_002555108.1	iECW_1372.ECW_m0704	25.1	342	216	12	13	326	8	337	6.6e-07	53.9
WP_002555108.1	iECIAI1_1343.ECIAI1_0634	24.9	345	213	13	13	326	8	337	8.6e-07	53.5
WP_002555987.1	iJN746.PP_5418	98.8	85	1	0	1	85	1	85	1.5e-37	153.7
WP_003170741.1	iUMN146_1321.UM146_18650	61.8	382	146	0	1	382	1	382	5.2e-138	489.6
WP_003170741.1	iUTI89_1310.UTI89_C4243	61.8	382	146	0	1	382	1	382	5.2e-138	489.6
WP_003170741.1	iECS88_1305.ECS88_4115	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iECED1_1282.ECED1_4383	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iNRG857_1313.NRG857_18390	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iECIAI39_1322.ECIAI39_4294	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iECNA114_1301.ECNA114_3842	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iECABU_c1320.ECABU_c41740	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iECSF_1327.ECSF_3536	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iLF82_1304.LF82_0473	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iECP_1309.ECP_3893	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iUMNK88_1353.UMNK88_4502	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iECOK1_1307.ECOK1_4141	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iAPECO1_1312.APECO1_2765	61.8	382	146	0	1	382	1	382	6.8e-138	489.2
WP_003170741.1	iEcolC_1368.EcolC_0011	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECUMN_1333.ECUMN_4223	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iEcHS_1320.EcHS_A3904	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iETEC_1333.ETEC_3982	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECBD_1354.ECBD_0011	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iEC55989_1330.EC55989_4161	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iEcDH1_1363.EcDH1_0011	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECDH10B_1368.ECDH10B_3878	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECIAI1_1343.ECIAI1_3870	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECO103_1326.ECO103_4466	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECDH1ME8569_1439.ECDH1ME8569_3579	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECB_1328.ECB_03575	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iEcSMS35_1347.EcSMS35_4057	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iEcE24377_1341.EcE24377A_4201	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iY75_1357.Y75_RS18645	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iEC042_1314.EC042_4048	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECSE_1348.ECSE_3978	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECW_1372.ECW_m3991	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iB21_1397.B21_03519	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECO111_1330.ECO111_4519	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iECD_1391.ECD_03575	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iWFL_1372.ECW_m3991	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iEKO11_1354.EKO11_0011	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iBWG_1329.BWG_3382	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iJO1366.b4478	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iAF1260.b4478	61.5	382	147	0	1	382	1	382	2.0e-137	487.6
WP_003170741.1	iYL1228.KPN_04095	60.5	382	151	0	1	382	1	382	6.3e-136	482.6
WP_003171186.1	iPC815.YPO3781	69.4	255	73	1	1	255	1	250	6.8e-102	369.0
WP_003171186.1	iEcDH1_1363.EcDH1_4146	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECP_1309.ECP_4048	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iEC55989_1330.EC55989_4310	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iS_1188.S3843	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECUMN_1333.ECUMN_4359	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECO103_1326.ECO103_4330	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iSDY_1059.SDY_3910	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECS88_1305.ECS88_4283	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iSFxv_1172.SFxv_4263	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iUTI89_1310.UTI89_C4420	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iWFL_1372.ECW_m4135	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iSFV_1184.SFV_3665	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iEcHS_1320.EcHS_A4057	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iLF82_1304.LF82_2350	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iETEC_1333.ETEC_4110	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECSP_1301.ECSP_4888	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iNRG857_1313.NRG857_19145	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECABU_c1320.ECABU_c43370	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iEcolC_1368.EcolC_4175	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECO26_1355.ECO26_4752	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECW_1372.ECW_m4135	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iY75_1357.Y75_RS17910	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iEKO11_1354.EKO11_4524	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iEcSMS35_1347.EcSMS35_4216	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iEC042_1314.EC042_4213	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECNA114_1301.ECNA114_4144	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iG2583_1286.G2583_4633	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iUMNK88_1353.UMNK88_4663	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECED1_1282.ECED1_4537	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECO111_1330.ECO111_4661	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECSF_1327.ECSF_3692	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECIAI1_1343.ECIAI1_4028	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iZ_1308.Z5355	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iUMN146_1321.UM146_19430	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECH74115_1262.ECH74115_5274	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECDH10B_1368.ECDH10B_4024	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECIAI39_1322.ECIAI39_3162	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iSF_1195.SF3911	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECSE_1348.ECSE_4121	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECs_1301.ECs4763	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iSBO_1134.SBO_3847	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iSSON_1240.SSON_4008	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECDH1ME8569_1439.ECDH1ME8569_3712	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iSbBS512_1146.SbBS512_E4305	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECOK1_1307.ECOK1_4304	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iEcE24377_1341.EcE24377A_4354	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iBWG_1329.BWG_3511	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iE2348C_1286.E2348C_4147	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iAPECO1_1312.APECO1_2622	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iAF1260.b3833	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iJO1366.b3833	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iJR904.b3833	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	ic_1306.c4782	69.5	246	75	0	10	255	5	250	1.9e-99	360.9
WP_003171186.1	iECB_1328.ECB_03726	69.5	246	75	0	10	255	5	250	3.2e-99	360.1
WP_003171186.1	iECD_1391.ECD_03726	69.5	246	75	0	10	255	5	250	3.2e-99	360.1
WP_003171186.1	iB21_1397.B21_03675	69.5	246	75	0	10	255	5	250	3.2e-99	360.1
WP_003171186.1	iECBD_1354.ECBD_4190	69.5	246	75	0	10	255	5	250	3.2e-99	360.1
WP_003171186.1	iYL1228.KPN_04329	69.2	247	76	0	9	255	4	250	4.1e-99	359.8
WP_003171340.1	iPC815.YPO0365	45.3	349	173	5	1	341	1	339	8.1e-82	302.8
WP_003171340.1	iECs_1301.ECs5140	47.4	306	150	4	42	340	24	325	4.0e-81	300.4
WP_003171340.1	iSSON_1240.SSON_4346	47.4	306	150	4	42	340	24	325	4.0e-81	300.4
WP_003171340.1	iSFV_1184.SFV_4318	47.4	306	150	4	42	340	24	325	4.0e-81	300.4
WP_003171340.1	iZ_1308.Z5767	47.4	306	150	4	42	340	24	325	4.0e-81	300.4
WP_003171340.1	iS_1188.S4583	47.4	306	150	4	42	340	24	325	4.0e-81	300.4
WP_003171340.1	iSDY_1059.SDY_4431	47.4	306	150	4	42	340	24	325	4.0e-81	300.4
WP_003171340.1	iAPECO1_1312.APECO1_2228	47.4	306	150	4	42	340	24	325	4.0e-81	300.4
WP_003171340.1	iY75_1357.Y75_RS21675	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iSBO_1134.SBO_4296	47.4	306	150	4	42	340	24	325	8.9e-81	299.3
WP_003171340.1	iECDH1ME8569_1439.ECDH1ME8569_4021	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iECDH10B_1368.ECDH10B_4356	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iEcolC_1368.EcolC_3849	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iEKO11_1354.EKO11_4148	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iUMNK88_1353.UMNK88_5099	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iEcDH1_1363.EcDH1_3829	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iBWG_1329.BWG_3876	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iJO1366.b4161	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iAF1260.b4161	44.1	347	178	6	1	340	1	338	8.9e-81	299.3
WP_003171340.1	iECIAI1_1343.ECIAI1_4396	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECO26_1355.ECO26_5330	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECO103_1326.ECO103_4957	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iUMN146_1321.UM146_21055	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iWFL_1372.ECW_m4523	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECW_1372.ECW_m4523	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECED1_1282.ECED1_4948	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECNA114_1301.ECNA114_4380	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iNRG857_1313.NRG857_21165	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECABU_c1320.ECABU_c47190	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECS88_1305.ECS88_4749	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECBD_1354.ECBD_3870	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECO111_1330.ECO111_5050	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iB21_1397.B21_03993	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iEcE24377_1341.EcE24377A_4718	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECOK1_1307.ECOK1_4675	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECD_1391.ECD_04031	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECSF_1327.ECSF_4050	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iLF82_1304.LF82_2021	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECUMN_1333.ECUMN_4695	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECB_1328.ECB_04031	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iSFxv_1172.SFxv_4708	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECSP_1301.ECSP_5261	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECH74115_1262.ECH74115_5677	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iEC55989_1330.EC55989_4718	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECIAI39_1322.ECIAI39_4626	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iETEC_1333.ETEC_4510	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iSbBS512_1146.SbBS512_E4693	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iEcHS_1320.EcHS_A4404	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iEcSMS35_1347.EcSMS35_4632	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iG2583_1286.G2583_4988	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iECSE_1348.ECSE_4461	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iE2348C_1286.E2348C_4487	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	ic_1306.c5248	44.1	347	178	6	1	340	1	338	1.2e-80	298.9
WP_003171340.1	iUTI89_1310.UTI89_C4761	43.8	347	179	6	1	340	12	349	2.6e-80	297.7
WP_003171340.1	iECP_1309.ECP_4405	43.8	347	179	6	1	340	12	349	2.6e-80	297.7
WP_003171340.1	iSF_1195.SF4320	43.8	347	179	6	1	340	12	349	5.8e-80	296.6
WP_003171340.1	iEC042_1314.EC042_4636	43.8	347	179	6	1	340	1	338	7.5e-80	296.2
WP_003171340.1	iYL1228.KPN_04558	43.4	348	180	4	1	340	1	339	1.1e-78	292.4
WP_003171603.1	iJN746.PP_0722	97.4	313	8	0	1	313	1	313	5.5e-170	595.5
WP_003171721.1	iECUMN_1333.ECUMN_4053	63.7	339	120	1	1	336	1	339	5.6e-120	429.5
WP_003171721.1	iYL1228.KPN_03898	64.3	339	118	1	1	336	1	339	7.3e-120	429.1
WP_003171721.1	iECP_1309.ECP_3644	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iG2583_1286.G2583_4280	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECIAI39_1322.ECIAI39_4052	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iEcSMS35_1347.EcSMS35_3862	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iEcolC_1368.EcolC_0172	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iEC55989_1330.EC55989_3994	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECB_1328.ECB_03394	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECSF_1327.ECSF_3377	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECDH1ME8569_1439.ECDH1ME8569_3423	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iSDY_1059.SDY_4566	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECs_1301.ECs4423	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECABU_c1320.ECABU_c39850	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iNRG857_1313.NRG857_17610	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iSSON_1240.SSON_3847	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECO103_1326.ECO103_4275	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iEcE24377_1341.EcE24377A_4035	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECS88_1305.ECS88_3963	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iUTI89_1310.UTI89_C4081	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECD_1391.ECD_03394	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iUMNK88_1353.UMNK88_4324	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iY75_1357.Y75_RS19460	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iEcDH1_1363.EcDH1_0169	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iB21_1397.B21_03345	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECSE_1348.ECSE_3816	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECOK1_1307.ECOK1_3989	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECBD_1354.ECBD_0193	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iZ_1308.Z4960	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECSP_1301.ECSP_4534	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iUMN146_1321.UM146_17885	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECH74115_1262.ECH74115_4911	63.7	339	120	1	1	336	43	381	1.6e-119	427.9
WP_003171721.1	iECNA114_1301.ECNA114_3694	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iEcHS_1320.EcHS_A3742	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECDH10B_1368.ECDH10B_3722	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iEC042_1314.EC042_3849	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iETEC_1333.ETEC_3788	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iAPECO1_1312.APECO1_2905	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iE2348C_1286.E2348C_3791	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iBWG_1329.BWG_3232	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	ic_1306.c4358	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iAF1260.b3543	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iJO1366.b3543	63.7	339	120	1	1	336	1	339	1.6e-119	427.9
WP_003171721.1	iECED1_1282.ECED1_4222	63.4	339	121	1	1	336	1	339	2.1e-119	427.6
WP_003171721.1	iLF82_1304.LF82_0516	63.7	339	120	1	1	336	1	339	2.8e-119	427.2
WP_003171721.1	iSFxv_1172.SFxv_3900	63.4	339	121	1	1	336	1	339	4.7e-119	426.4
WP_003171721.1	iSF_1195.SF3578	63.4	339	121	1	1	336	1	339	4.7e-119	426.4
WP_003171721.1	iS_1188.S4192	63.4	339	121	1	1	336	1	339	4.7e-119	426.4
WP_003171721.1	iWFL_1372.ECW_m3809	63.4	339	121	1	1	336	1	339	8.1e-119	425.6
WP_003171721.1	iECW_1372.ECW_m3809	63.4	339	121	1	1	336	1	339	8.1e-119	425.6
WP_003171721.1	iECO111_1330.ECO111_4359	63.4	339	121	1	1	336	1	339	8.1e-119	425.6
WP_003171721.1	iEKO11_1354.EKO11_0190	63.4	339	121	1	1	336	1	339	8.1e-119	425.6
WP_003171721.1	iECIAI1_1343.ECIAI1_3701	63.4	339	121	1	1	336	1	339	8.1e-119	425.6
WP_003171721.1	iECO26_1355.ECO26_4637	63.1	339	122	1	1	336	1	339	6.8e-118	422.5
WP_003171721.1	iPC815.YPO4002	66.7	309	100	1	1	306	1	309	8.1e-111	399.1
WP_003171746.1	iJN746.PP_1318	94.8	403	21	0	1	403	1	403	6.7e-213	738.4
WP_003171811.1	iETEC_1333.ETEC_0195	38.3	230	137	3	9	234	2	230	2.7e-40	164.5
WP_003171811.1	iECIAI39_1322.ECIAI39_0444	38.3	230	137	3	9	234	2	230	3.5e-40	164.1
